2024-01-19 01:09:43,sgd,punk,hip hop
2024-01-19 01:09:43,knn_randomsearch,rock,rock
2024-01-19 01:09:43,sgd,pop,latin
2024-01-19 01:09:43,knn_randomsearch,rock,rock
2024-01-19 01:09:43,sgd,pop,indie
2024-01-19 01:09:43,sgd,pop,rock
2024-01-19 01:09:43,knn_randomsearch,rock,rock
2024-01-19 01:09:43,knn_randomsearch,rock,rock
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,knn_randomsearch,rock,punk
2024-01-19 01:09:43,knn_randomsearch,jazz,jazz
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,knn_randomsearch,rock,pop
2024-01-19 01:09:43,knn_randomsearch,rock,pop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,knn_randomsearch,rock,rock
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,knn_randomsearch,rock,rock
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,knn_randomsearch,j-pop,j-pop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,sgd,rock,rock
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,sgd,hip hop,hip hop
2024-01-19 01:09:43,knn_randomsearch,pop,rock
2024-01-19 01:09:43,knn_randomsearch,rock,pop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,sgd,pop,jazz
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,sgd,pop,j-pop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,sgd,rock,metal
2024-01-19 01:09:43,knn_randomsearch,pop,indie
2024-01-19 01:09:43,knn_randomsearch,jazz,pop
2024-01-19 01:09:43,sgd,pop,folk
2024-01-19 01:09:43,knn_randomsearch,rock,jazz
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,knn_randomsearch,rock,rock
2024-01-19 01:09:43,knn_randomsearch,rock,punk
2024-01-19 01:09:43,knn_randomsearch,pop,k-pop
2024-01-19 01:09:43,sgd,pop,hip hop
2024-01-19 01:09:43,sgd,pop,country
2024-01-19 01:09:43,sgd,rock,pop
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,sgd,pop,rock
2024-01-19 01:09:43,knn_randomsearch,rock,pop
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,sgd,pop,rock
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,hip hop
2024-01-19 01:09:43,sgd,pop,jazz
2024-01-19 01:09:43,sgd,rock,house
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,knn_randomsearch,hip hop,pop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,knn_randomsearch,rock,rock
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,sgd,punk,rap
2024-01-19 01:09:43,sgd,pop,soul
2024-01-19 01:09:43,knn_randomsearch,rock,rock
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,sgd,pop,rock
2024-01-19 01:09:43,sgd,pop,folk
2024-01-19 01:09:43,sgd,pop,rock
2024-01-19 01:09:43,knn_randomsearch,pop,rock
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,sgd,rock,pop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,knn_randomsearch,rock,rock
2024-01-19 01:09:43,knn_randomsearch,rock,rock
2024-01-19 01:09:43,knn_randomsearch,pop,folk
2024-01-19 01:09:43,knn_randomsearch,rock,punk
2024-01-19 01:09:43,sgd,hip hop,hip hop
2024-01-19 01:09:43,sgd,pop,jazz
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,knn_randomsearch,rock,rock
2024-01-19 01:09:43,knn_randomsearch,pop,metal
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,sgd,pop,rock
2024-01-19 01:09:43,knn_randomsearch,pop,jazz
2024-01-19 01:09:43,knn_randomsearch,rock,rock
2024-01-19 01:09:43,knn_randomsearch,rock,pop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,sgd,pop,rock
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,folk
2024-01-19 01:09:43,knn_randomsearch,rock,rock
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,sgd,jazz,jazz
2024-01-19 01:09:43,knn_randomsearch,rock,rock
2024-01-19 01:09:43,knn_randomsearch,pop,rock
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,knn_randomsearch,folk,folk
2024-01-19 01:09:43,knn_randomsearch,soul,soul
2024-01-19 01:09:43,sgd,pop,reggae
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,knn_randomsearch,rock,rock
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,jazz
2024-01-19 01:09:43,knn_randomsearch,rock,rock
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,sgd,pop,rock
2024-01-19 01:09:43,sgd,pop,rock
2024-01-19 01:09:43,sgd,rock,rock
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,sgd,pop,rock
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,sgd,pop,rock
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,knn_randomsearch,rock,rock
2024-01-19 01:09:43,sgd,pop,rock
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,rock
2024-01-19 01:09:43,sgd,pop,soul
2024-01-19 01:09:43,knn_randomsearch,rock,country
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,sgd,hip hop,pop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,knn_randomsearch,rock,rock
2024-01-19 01:09:43,knn_randomsearch,pop,country
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,knn_randomsearch,rock,rock
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,knn_randomsearch,rock,hip hop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,sgd,pop,punk
2024-01-19 01:09:43,sgd,pop,jazz
2024-01-19 01:09:43,sgd,punk,metal
2024-01-19 01:09:43,knn_randomsearch,pop,j-pop
2024-01-19 01:09:43,knn_randomsearch,pop,rock
2024-01-19 01:09:43,knn_randomsearch,rock,metal
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,knn_randomsearch,rock,indie
2024-01-19 01:09:43,sgd,rock,rock
2024-01-19 01:09:43,sgd,pop,j-pop
2024-01-19 01:09:43,sgd,pop,j-pop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,sgd,pop,hip hop
2024-01-19 01:09:43,knn_randomsearch,rock,rock
2024-01-19 01:09:43,sgd,pop,rock
2024-01-19 01:09:43,sgd,rock,pop
2024-01-19 01:09:43,knn_randomsearch,rock,rock
2024-01-19 01:09:43,sgd,pop,jazz
2024-01-19 01:09:43,knn_randomsearch,rock,folk
2024-01-19 01:09:43,knn_randomsearch,rock,rock
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,knn_randomsearch,jazz,jazz
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,knn_randomsearch,rock,pop
2024-01-19 01:09:43,knn_randomsearch,rock,rock
2024-01-19 01:09:43,knn_randomsearch,rock,pop
2024-01-19 01:09:43,knn_randomsearch,rock,rock
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,sgd,rock,opm
2024-01-19 01:09:43,knn_randomsearch,pop,folk
2024-01-19 01:09:43,knn_randomsearch,rock,rock
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,sgd,pop,rock
2024-01-19 01:09:43,knn_randomsearch,pop,rock
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,jazz
2024-01-19 01:09:43,knn_randomsearch,pop,jazz
2024-01-19 01:09:43,sgd,pop,folk
2024-01-19 01:09:43,knn_randomsearch,rock,rock
2024-01-19 01:09:43,sgd,pop,jazz
2024-01-19 01:09:43,sgd,rock,soul
2024-01-19 01:09:43,sgd,pop,rock
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,sgd,hip hop,hip hop
2024-01-19 01:09:43,sgd,punk,rock
2024-01-19 01:09:43,knn_randomsearch,pop,reggae
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,jazz
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,sgd,pop,j-pop
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,sgd,punk,metal
2024-01-19 01:09:43,knn_randomsearch,pop,punk
2024-01-19 01:09:43,knn_randomsearch,rock,pop
2024-01-19 01:09:43,sgd,pop,rock
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,sgd,pop,rock
2024-01-19 01:09:43,knn_randomsearch,rock,rock
2024-01-19 01:09:43,knn_randomsearch,rock,rock
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,sgd,pop,rock
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,hip hop
2024-01-19 01:09:43,sgd,pop,rock
2024-01-19 01:09:43,knn_randomsearch,jazz,jazz
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,knn_randomsearch,jazz,jazz
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,knn_randomsearch,rock,rock
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,sgd,rock,jazz
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,sgd,pop,rock
2024-01-19 01:09:43,sgd,pop,jazz
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,sgd,pop,rock
2024-01-19 01:09:43,knn_randomsearch,rock,pop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,knn_randomsearch,rock,rock
2024-01-19 01:09:43,sgd,jazz,jazz
2024-01-19 01:09:43,knn_randomsearch,pop,jazz
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,jazz
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,sgd,pop,latin
2024-01-19 01:09:43,sgd,pop,soul
2024-01-19 01:09:43,sgd,pop,k-pop
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,knn_randomsearch,pop,pop
2024-01-19 01:09:43,sgd,pop,pop
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,knn_randomsearch,rock,pop
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,sgd,pop,rock
2024-01-19 01:09:44,sgd,pop,rock
2024-01-19 01:09:44,knn_randomsearch,pop,folk
2024-01-19 01:09:44,sgd,pop,pop
2024-01-19 01:09:44,sgd,pop,pop
2024-01-19 01:09:44,knn_randomsearch,pop,rock
2024-01-19 01:09:44,sgd,pop,pop
2024-01-19 01:09:44,sgd,pop,rock
2024-01-19 01:09:44,sgd,rock,metal
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,knn_randomsearch,pop,soul
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,sgd,pop,pop
2024-01-19 01:09:44,sgd,rock,metal
2024-01-19 01:09:44,knn_randomsearch,pop,soul
2024-01-19 01:09:44,sgd,rock,rock
2024-01-19 01:09:44,knn_randomsearch,rock,rock
2024-01-19 01:09:44,sgd,pop,hip hop
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,knn_randomsearch,rock,rock
2024-01-19 01:09:44,knn_randomsearch,jazz,jazz
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,knn_randomsearch,pop,indie
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,knn_randomsearch,pop,folk
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,sgd,pop,rock
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,knn_randomsearch,rock,rock
2024-01-19 01:09:44,sgd,pop,jazz
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,knn_randomsearch,pop,folk
2024-01-19 01:09:44,knn_randomsearch,rock,rock
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,sgd,pop,soul
2024-01-19 01:09:44,knn_randomsearch,jazz,jazz
2024-01-19 01:09:44,knn_randomsearch,rock,rock
2024-01-19 01:09:44,sgd,pop,punk
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,knn_randomsearch,jazz,pop
2024-01-19 01:09:44,knn_randomsearch,rock,pop
2024-01-19 01:09:44,sgd,pop,pop
2024-01-19 01:09:44,knn_randomsearch,jazz,rock
2024-01-19 01:09:44,sgd,pop,rap
2024-01-19 01:09:44,knn_randomsearch,rock,rock
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,sgd,punk,pop
2024-01-19 01:09:44,sgd,pop,rock
2024-01-19 01:09:44,sgd,pop,pop
2024-01-19 01:09:44,sgd,hip hop,folk
2024-01-19 01:09:44,knn_randomsearch,rock,rock
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,sgd,pop,pop
2024-01-19 01:09:44,knn_randomsearch,jazz,jazz
2024-01-19 01:09:44,sgd,rock,rock
2024-01-19 01:09:44,sgd,rock,house
2024-01-19 01:09:44,sgd,pop,pop
2024-01-19 01:09:44,sgd,pop,pop
2024-01-19 01:09:44,knn_randomsearch,pop,rock
2024-01-19 01:09:44,knn_randomsearch,rock,rock
2024-01-19 01:09:44,knn_randomsearch,pop,rock
2024-01-19 01:09:44,knn_randomsearch,pop,soul
2024-01-19 01:09:44,sgd,pop,pop
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,knn_randomsearch,pop,rock
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,knn_randomsearch,pop,rock
2024-01-19 01:09:44,knn_randomsearch,rock,rock
2024-01-19 01:09:44,sgd,pop,rock
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,sgd,techno,house
2024-01-19 01:09:44,sgd,k-pop,pop
2024-01-19 01:09:44,sgd,pop,rock
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,sgd,rock,rock
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,sgd,pop,pop
2024-01-19 01:09:44,sgd,pop,hip hop
2024-01-19 01:09:44,knn_randomsearch,jazz,jazz
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,knn_randomsearch,rock,rock
2024-01-19 01:09:44,knn_randomsearch,rock,rock
2024-01-19 01:09:44,sgd,techno,rock
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,sgd,pop,soul
2024-01-19 01:09:44,knn_randomsearch,pop,indie
2024-01-19 01:09:44,sgd,pop,latin
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,sgd,pop,soul
2024-01-19 01:09:44,knn_randomsearch,rock,rock
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,sgd,pop,hip hop
2024-01-19 01:09:44,sgd,rock,reggae
2024-01-19 01:09:44,knn_randomsearch,pop,soul
2024-01-19 01:09:44,sgd,pop,pop
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,knn_randomsearch,pop,folk
2024-01-19 01:09:44,sgd,pop,latin
2024-01-19 01:09:44,knn_randomsearch,pop,reggae
2024-01-19 01:09:44,knn_randomsearch,hip hop,hip hop
2024-01-19 01:09:44,knn_randomsearch,pop,rock
2024-01-19 01:09:44,sgd,pop,pop
2024-01-19 01:09:44,sgd,pop,pop
2024-01-19 01:09:44,sgd,pop,pop
2024-01-19 01:09:44,sgd,pop,pop
2024-01-19 01:09:44,knn_randomsearch,rock,rock
2024-01-19 01:09:44,knn_randomsearch,pop,folk
2024-01-19 01:09:44,knn_randomsearch,rock,rock
2024-01-19 01:09:44,knn_randomsearch,jazz,jazz
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,sgd,pop,pop
2024-01-19 01:09:44,sgd,pop,rock
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,sgd,pop,pop
2024-01-19 01:09:44,knn_randomsearch,rock,rock
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,sgd,rock,pop
2024-01-19 01:09:44,knn_randomsearch,pop,indie
2024-01-19 01:09:44,sgd,rock,indie
2024-01-19 01:09:44,knn_randomsearch,jazz,rock
2024-01-19 01:09:44,sgd,pop,rock
2024-01-19 01:09:44,knn_randomsearch,pop,j-pop
2024-01-19 01:09:44,knn_randomsearch,pop,j-pop
2024-01-19 01:09:44,knn_randomsearch,rock,rock
2024-01-19 01:09:44,knn_randomsearch,pop,rock
2024-01-19 01:09:44,sgd,pop,pop
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,sgd,rock,rock
2024-01-19 01:09:44,knn_randomsearch,hip hop,rock
2024-01-19 01:09:44,sgd,pop,house
2024-01-19 01:09:44,sgd,pop,pop
2024-01-19 01:09:44,sgd,pop,country
2024-01-19 01:09:44,knn_randomsearch,rock,rock
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,sgd,pop,pop
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,sgd,rock,pop
2024-01-19 01:09:44,sgd,pop,rock
2024-01-19 01:09:44,sgd,pop,pop
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,sgd,pop,rock
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,sgd,metal,house
2024-01-19 01:09:44,knn_randomsearch,pop,rock
2024-01-19 01:09:44,sgd,pop,rock
2024-01-19 01:09:44,sgd,pop,pop
2024-01-19 01:09:44,sgd,pop,jazz
2024-01-19 01:09:44,sgd,pop,soul
2024-01-19 01:09:44,sgd,pop,pop
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,sgd,pop,pop
2024-01-19 01:09:44,sgd,rock,country
2024-01-19 01:09:44,sgd,pop,pop
2024-01-19 01:09:44,sgd,rock,metal
2024-01-19 01:09:44,sgd,pop,rock
2024-01-19 01:09:44,sgd,pop,indie
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,sgd,pop,pop
2024-01-19 01:09:44,sgd,pop,rock
2024-01-19 01:09:44,sgd,pop,jazz
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,knn_randomsearch,rock,pop
2024-01-19 01:09:44,sgd,pop,pop
2024-01-19 01:09:44,sgd,pop,country
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,knn_randomsearch,folk,folk
2024-01-19 01:09:44,sgd,pop,soul
2024-01-19 01:09:44,knn_randomsearch,hip hop,hip hop
2024-01-19 01:09:44,knn_randomsearch,pop,hip hop
2024-01-19 01:09:44,sgd,pop,reggae
2024-01-19 01:09:44,knn_randomsearch,pop,j-pop
2024-01-19 01:09:44,sgd,pop,opm
2024-01-19 01:09:44,knn_randomsearch,jazz,jazz
2024-01-19 01:09:44,sgd,pop,pop
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,knn_randomsearch,rock,rock
2024-01-19 01:09:44,sgd,jazz,jazz
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,sgd,pop,reggae
2024-01-19 01:09:44,knn_randomsearch,rock,rock
2024-01-19 01:09:44,sgd,pop,pop
2024-01-19 01:09:44,sgd,pop,pop
2024-01-19 01:09:44,knn_randomsearch,rock,pop
2024-01-19 01:09:44,knn_randomsearch,rock,pop
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,sgd,pop,pop
2024-01-19 01:09:44,knn_randomsearch,pop,pop
2024-01-19 01:09:44,knn_randomsearch,rock,rock
2024-01-19 01:09:44,sgd,pop,indie
2024-01-19 01:09:44,knn_randomsearch,pop,house
2024-01-19 01:09:44,sgd,pop,pop
2024-01-19 01:09:44,sgd,pop,metal
2024-01-19 01:09:44,sgd,pop,pop
2024-01-19 01:09:44,knn_randomsearch,pop,classical
2024-01-19 01:09:44,knn_randomsearch,rock,rock
2024-01-19 01:09:44,knn_randomsearch,jazz,jazz
2024-01-19 01:09:44,sgd,pop,pop
2024-01-19 01:09:44,knn_randomsearch,pop,jazz
2024-01-19 01:09:44,sgd,pop,pop
